0.068200	0.068200	bpm125
0.548083	0.548083	bat
0.822045	0.822045	bat
1.195558	1.195558	bat
1.513617	1.513617	bat
1.999224	1.999224	bat
2.462112	2.462112	bat
2.720534	2.720534	bat
3.112428	3.112428	bat
3.436166	3.436166	bat
3.680389	3.680389	bat
3.913253	3.913253	bat
4.387501	4.387501	bat
4.787913	4.787913	bat
5.111651	5.111651	bat
5.353035	5.353035	bat
5.832962	5.832962	bat
6.082865	6.082865	bat
6.312889	6.312889	bat
6.561372	6.561372	bat
6.792817	6.792817	bat
7.277004	7.277004	bat
7.512708	7.512708	bat
7.751251	7.751251	bat
8.225499	8.225499	bat
8.471142	8.471142	bat
8.865875	8.865875	bat
9.193873	9.193873	bat
9.669540	9.669540	bat
10.131009	10.131009	bat
10.389504	10.389504	bat
10.796457	10.796457	bat
11.117950	11.117950	bat
11.366191	11.366191	bat
11.598154	11.598154	bat
12.074289	12.074289	bat
12.456825	12.456825	bat
12.790526	12.790526	bat
13.201548	13.201548	bat
13.506763	13.506763	bat
13.771282	13.771282	bat
13.978828	13.978828	bat
14.231139	14.231139	bat
14.463102	14.463102	bat
14.703204	14.703204	bat
14.939237	14.939237	bat
15.191547	15.191547	bat
15.415371	15.415371	bat
15.895254	15.895254	bat
16.169216	16.169216	bat
16.542730	16.542730	bat
16.860788	16.860788	bat
17.346395	17.346395	bat
17.809283	17.809283	bat
18.067706	18.067706	bat
18.459599	18.459599	bat
18.783337	18.783337	bat
19.027560	19.027560	bat
19.260424	19.260424	bat
19.734672	19.734672	bat
20.135085	20.135085	bat
20.458823	20.458823	bat
20.700206	20.700206	bat
21.180133	21.180133	bat
21.430036	21.430036	bat
21.660061	21.660061	bat
21.908544	21.908544	bat
22.139988	22.139988	bat
22.624175	22.624175	bat
22.859879	22.859879	bat
23.098422	23.098422	bat
23.572670	23.572670	bat
23.818313	23.818313	bat
24.213046	24.213046	bat
24.541044	24.541044	bat
25.016712	25.016712	bat
25.478180	25.478180	bat
25.736676	25.736676	bat
26.143628	26.143628	bat
26.465121	26.465121	bat
26.713362	26.713362	bat
26.945325	26.945325	bat
27.421460	27.421460	bat
27.803996	27.803996	bat
28.137697	28.137697	bat
28.548719	28.548719	bat
28.853934	28.853934	bat
29.118453	29.118453	bat
29.325999	29.325999	bat
29.578310	29.578310	bat
29.810273	29.810273	bat
30.050375	30.050375	bat
30.286408	30.286408	bat
30.538718	30.538718	bat
30.795099	30.795099	bat
31.274981	31.274981	bat
31.548943	31.548943	bat
31.922457	31.922457	bat
32.240515	32.240515	bat
32.726122	32.726122	bat
33.189011	33.189011	bat
33.447433	33.447433	bat
33.839326	33.839326	bat
34.163064	34.163064	bat
34.407287	34.407287	bat
34.640152	34.640152	bat
35.114399	35.114399	bat
35.514812	35.514812	bat
35.838550	35.838550	bat
36.079933	36.079933	bat
36.559861	36.559861	bat
36.809764	36.809764	bat
37.039788	37.039788	bat
37.288271	37.288271	bat
37.519715	37.519715	bat
38.003902	38.003902	bat
38.239606	38.239606	bat
38.478150	38.478150	bat
38.952397	38.952397	bat
39.198041	39.198041	bat
39.592774	39.592774	bat
39.920771	39.920771	bat
40.396439	40.396439	bat
40.857908	40.857908	bat
41.116403	41.116403	bat
41.523356	41.523356	bat
41.844848	41.844848	bat
42.093090	42.093090	bat
42.325053	42.325053	bat
42.801187	42.801187	bat
43.183723	43.183723	bat
43.517424	43.517424	bat
43.928447	43.928447	bat
44.233661	44.233661	bat
44.498181	44.498181	bat
44.705726	44.705726	bat
44.958037	44.958037	bat
45.190000	45.190000	bat
45.430102	45.430102	bat
45.666135	45.666135	bat
45.918446	45.918446	bat
46.146339	46.146339	bat
46.626222	46.626222	bat
46.900184	46.900184	bat
47.273698	47.273698	bat
47.591756	47.591756	bat
48.077363	48.077363	bat
48.540251	48.540251	bat
48.798674	48.798674	bat
49.190567	49.190567	bat
49.514305	49.514305	bat
49.758528	49.758528	bat
49.991392	49.991392	bat
50.465640	50.465640	bat
50.866053	50.866053	bat
51.189791	51.189791	bat
51.431174	51.431174	bat
51.911101	51.911101	bat
52.161004	52.161004	bat
52.391029	52.391029	bat
52.639512	52.639512	bat
52.870956	52.870956	bat
53.355143	53.355143	bat
53.590847	53.590847	bat
53.829391	53.829391	bat
54.303638	54.303638	bat
54.549281	54.549281	bat
54.944014	54.944014	bat
55.272012	55.272012	bat
55.747680	55.747680	bat
56.209148	56.209148	bat
56.467644	56.467644	bat
56.874596	56.874596	bat
57.196089	57.196089	bat
57.444330	57.444330	bat
57.676293	57.676293	bat
58.152428	58.152428	bat
58.534964	58.534964	bat
58.868665	58.868665	bat
59.279687	59.279687	bat
59.584902	59.584902	bat
59.849421	59.849421	bat
60.056967	60.056967	bat
60.309278	60.309278	bat
60.541241	60.541241	bat
60.781343	60.781343	bat
61.017376	61.017376	bat
61.269686	61.269686	bat
61.505719	61.505719	bat
61.985602	61.985602	bat
62.259564	62.259564	bat
62.633077	62.633077	bat
62.951136	62.951136	bat
63.436743	63.436743	bat
63.899631	63.899631	bat
64.158053	64.158053	bat
64.549947	64.549947	bat
64.873685	64.873685	bat
65.117908	65.117908	bat
65.350772	65.350772	bat
65.825020	65.825020	bat
66.225432	66.225432	bat
66.549170	66.549170	bat
66.790554	66.790554	bat
67.270481	67.270481	bat
67.520384	67.520384	bat
67.750408	67.750408	bat
67.998891	67.998891	bat
68.230336	68.230336	bat
68.714523	68.714523	bat
68.950226	68.950226	bat
69.188770	69.188770	bat
69.663018	69.663018	bat
69.908661	69.908661	bat
70.303394	70.303394	bat
70.631392	70.631392	bat
71.107059	71.107059	bat
71.568528	71.568528	bat
71.827023	71.827023	bat
72.233976	72.233976	bat
72.555469	72.555469	bat
72.803710	72.803710	bat
73.035673	73.035673	bat
73.511808	73.511808	bat
73.894343	73.894343	bat
74.228045	74.228045	bat
74.639067	74.639067	bat
74.944282	74.944282	bat
75.208801	75.208801	bat
75.416347	75.416347	bat
75.668658	75.668658	bat
75.900621	75.900621	bat
76.140723	76.140723	bat
76.376755	76.376755	bat
76.629066	76.629066	bat
76.871274	76.871274	bat
77.351157	77.351157	bat
77.625119	77.625119	bat
77.998632	77.998632	bat
78.316691	78.316691	bat
78.802298	78.802298	bat
79.265186	79.265186	bat
79.523608	79.523608	bat
79.915502	79.915502	bat
80.239240	80.239240	bat
80.483463	80.483463	bat
80.716327	80.716327	bat
81.190575	81.190575	bat
81.590987	81.590987	bat
81.914725	81.914725	bat
82.156109	82.156109	bat
82.636036	82.636036	bat
82.885939	82.885939	bat
83.115963	83.115963	bat
83.364447	83.364447	bat
83.595891	83.595891	bat
84.080078	84.080078	bat
84.315782	84.315782	bat
84.554325	84.554325	bat
85.028573	85.028573	bat
85.274216	85.274216	bat
85.668949	85.668949	bat
85.996947	85.996947	bat
86.472615	86.472615	bat
86.934083	86.934083	bat
87.192578	87.192578	bat
87.599531	87.599531	bat
87.921024	87.921024	bat
88.169265	88.169265	bat
88.401228	88.401228	bat
88.877363	88.877363	bat
89.259899	89.259899	bat
89.593600	89.593600	bat
90.004622	90.004622	bat
90.309837	90.309837	bat
90.574356	90.574356	bat
90.781902	90.781902	bat
91.034213	91.034213	bat
91.266176	91.266176	bat
91.506278	91.506278	bat
91.742311	91.742311	bat
91.994621	91.994621	bat
92.230654	92.230654	bat
92.710536	92.710536	bat
92.984498	92.984498	bat
93.358012	93.358012	bat
93.676071	93.676071	bat
94.161677	94.161677	bat
94.624566	94.624566	bat
94.882988	94.882988	bat
95.274881	95.274881	bat
95.598619	95.598619	bat
95.842843	95.842843	bat
96.075707	96.075707	bat
96.549954	96.549954	bat
96.950367	96.950367	bat
97.274105	97.274105	bat
97.515489	97.515489	bat
97.995416	97.995416	bat
98.245319	98.245319	bat
98.475343	98.475343	bat
98.723826	98.723826	bat
98.955270	98.955270	bat
99.439457	99.439457	bat
99.675161	99.675161	bat
99.913705	99.913705	bat
100.387953	100.387953	bat
100.633596	100.633596	bat
